customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,last_login_days,monthly_usage_gb,payment_method,paperless_billing,online_security,tech_support,num_products,churn
CR-2127,48,Two-Year,23.66,1136.81,1,9,347.2,Electronic Check,Yes,No,Yes,1,0
CR-2128,8,Month-to-Month,71.16,517.31,5,3,145.8,Credit Card,Yes,No,No,2,1
CR-2129,30,Month-to-Month,53.08,1576.72,1,12,180.2,Credit Card,Yes,No,Yes,1,0
CR-2130,16,One-Year,41.21,659.95,0,4,104.6,Electronic Check,No,Yes,Yes,2,0
CR-2131,3,One-Year,53.99,178.2,2,20,199.2,Bank Transfer,No,No,Yes,2,1
CR-2132,17,Two-Year,65.36,1166.51,1,2,236.8,Credit Card,Yes,Yes,Yes,2,0
CR-2133,48,One-Year,66.24,3203.7,2,0,184.0,Electronic Check,Yes,No,No,2,0
CR-2134,53,One-Year,42.95,2290.18,3,3,299.3,Electronic Check,No,No,No,1,0
CR-2135,11,Month-to-Month,79.18,909.12,2,2,133.9,Electronic Check,Yes,Yes,No,3,0
CR-2136,23,One-Year,51.61,1177.92,0,7,139.0,Credit Card,Yes,No,No,2,0
CR-2137,8,Month-to-Month,73.0,630.62,1,2,178.5,Electronic Check,Yes,Yes,Yes,4,0
CR-2138,29,Two-Year,81.5,2397.08,2,15,197.2,Credit Card,Yes,No,Yes,2,0
CR-2139,18,Two-Year,87.31,1558.2,0,3,178.2,Credit Card,Yes,No,Yes,4,0
CR-2140,7,Month-to-Month,62.77,497.11,0,13,57.2,Bank Transfer,No,No,No,2,0
CR-2141,36,One-Year,95.41,3448.17,4,9,185.0,Electronic Check,Yes,No,Yes,4,0
CR-2142,9,One-Year,51.97,533.52,1,47,130.1,Mailed Check,Yes,Yes,No,1,1
CR-2143,56,Two-Year,80.15,4497.5,2,60,113.5,Bank Transfer,Yes,No,No,3,0
CR-2144,61,Month-to-Month,80.53,4895.47,2,22,162.6,Bank Transfer,Yes,No,No,3,0
CR-2145,21,Month-to-Month,18.5,365.47,0,15,83.1,Mailed Check,Yes,No,No,1,0
CR-2146,31,One-Year,52.67,1622.1,2,5,69.2,Credit Card,Yes,No,No,2,0
CR-2147,8,Month-to-Month,86.45,674.46,3,15,12.0,Bank Transfer,Yes,No,Yes,3,0
CR-2148,53,One-Year,67.55,3618.29,2,34,299.8,Bank Transfer,Yes,No,No,2,0
CR-2149,6,Month-to-Month,33.48,200.01,2,0,204.5,Electronic Check,Yes,No,No,1,1
CR-2150,3,Month-to-Month,45.22,87.24,0,8,150.7,Mailed Check,No,No,Yes,2,0
CR-2151,30,Month-to-Month,44.27,1334.49,0,2,106.6,Credit Card,Yes,No,Yes,1,0
CR-2152,24,Month-to-Month,49.93,1202.09,3,8,12.0,Electronic Check,No,Yes,Yes,3,1
CR-2153,21,Month-to-Month,31.51,647.65,1,6,101.7,Credit Card,Yes,No,No,1,1
CR-2154,67,Two-Year,60.6,4068.23,1,9,217.3,Credit Card,Yes,Yes,Yes,1,0
CR-2155,48,Two-Year,57.45,2756.28,1,8,235.4,Electronic Check,Yes,Yes,No,1,0
CR-2156,24,One-Year,65.87,1599.89,2,35,211.4,Bank Transfer,Yes,No,Yes,2,1
CR-2157,23,One-Year,100.07,2318.86,3,8,172.7,Electronic Check,Yes,No,No,4,0
CR-2158,32,Two-Year,23.5,762.95,2,20,264.3,Credit Card,Yes,No,No,1,0
CR-2159,47,One-Year,35.59,1633.76,1,4,133.7,Electronic Check,Yes,No,Yes,1,0
CR-2160,14,Month-to-Month,58.05,876.27,0,6,246.8,Credit Card,Yes,No,No,2,0
CR-2161,24,Month-to-Month,71.81,1676.76,0,6,129.2,Electronic Check,No,Yes,No,3,0
CR-2162,27,Month-to-Month,57.5,1548.64,1,3,89.5,Electronic Check,Yes,Yes,No,2,0
CR-2163,13,Month-to-Month,73.99,929.04,2,5,79.5,Electronic Check,Yes,Yes,No,2,0
CR-2164,11,One-Year,55.58,623.27,2,10,74.8,Credit Card,No,No,Yes,2,0
CR-2165,15,One-Year,39.59,598.0,2,9,212.7,Electronic Check,Yes,Yes,No,1,0
CR-2166,31,One-Year,68.4,2115.34,0,11,100.6,Bank Transfer,No,No,Yes,2,0
CR-2167,11,One-Year,46.81,560.44,3,4,77.4,Bank Transfer,No,Yes,Yes,2,0
CR-2168,22,Month-to-Month,70.6,1586.45,2,4,217.1,Credit Card,Yes,Yes,Yes,3,0
CR-2169,8,Month-to-Month,89.62,707.15,3,10,186.2,Bank Transfer,Yes,Yes,Yes,4,0
CR-2170,12,One-Year,79.56,978.84,1,1,237.0,Electronic Check,No,No,No,3,0
CR-2171,11,Month-to-Month,57.55,679.99,2,3,201.0,Electronic Check,Yes,No,No,2,0
CR-2172,8,Month-to-Month,57.87,496.0,1,0,99.8,Electronic Check,Yes,No,No,2,0
CR-2173,17,One-Year,36.35,613.86,2,0,166.1,Bank Transfer,Yes,No,Yes,1,0
CR-2174,46,Two-Year,68.29,3093.63,1,3,170.0,Credit Card,Yes,Yes,Yes,3,0
CR-2175,20,One-Year,67.09,1351.54,2,0,86.5,Electronic Check,No,No,No,2,0
CR-2176,40,Two-Year,93.62,3764.86,0,3,71.6,Credit Card,Yes,No,No,4,0
CR-2177,24,Month-to-Month,49.19,1157.47,0,11,105.5,Electronic Check,Yes,Yes,Yes,1,0
CR-2178,2,Month-to-Month,67.88,136.44,2,0,322.9,Electronic Check,Yes,No,No,3,0
CR-2179,70,One-Year,54.35,3802.01,0,6,127.0,Bank Transfer,Yes,Yes,Yes,2,0
CR-2180,7,Month-to-Month,40.79,327.16,0,26,258.6,Electronic Check,Yes,Yes,No,1,1
CR-2181,4,One-Year,59.72,294.49,2,17,122.5,Credit Card,No,Yes,No,2,0
CR-2182,18,One-Year,104.54,1916.98,1,4,231.1,Mailed Check,No,No,Yes,4,1
CR-2183,19,Month-to-Month,92.69,1758.54,6,28,232.2,Electronic Check,Yes,No,No,4,1
CR-2184,13,One-Year,86.47,1158.54,1,4,236.2,Bank Transfer,Yes,Yes,Yes,3,0
CR-2185,5,Month-to-Month,46.75,253.21,1,0,191.0,Mailed Check,Yes,No,Yes,1,0
CR-2186,64,One-Year,77.93,4985.27,0,56,270.2,Electronic Check,Yes,No,No,3,0
CR-2187,28,One-Year,51.49,1504.49,1,22,190.3,Electronic Check,Yes,No,No,2,0
CR-2188,63,Two-Year,68.57,4297.77,1,6,297.1,Electronic Check,No,No,No,2,0
CR-2189,45,Two-Year,33.74,1536.42,4,12,30.4,Credit Card,Yes,Yes,No,1,0
CR-2190,30,Month-to-Month,42.79,1308.89,0,12,187.9,Credit Card,No,No,No,1,0
CR-2191,9,Month-to-Month,42.46,373.52,1,2,182.7,Credit Card,Yes,No,No,1,1
CR-2192,5,One-Year,76.93,401.42,0,2,85.1,Bank Transfer,No,No,No,3,0
CR-2193,10,Month-to-Month,39.11,419.46,1,6,206.4,Credit Card,Yes,No,No,1,0
CR-2194,22,Month-to-Month,34.78,772.5,1,26,40.8,Electronic Check,No,Yes,Yes,1,1
CR-2195,30,Two-Year,44.83,1359.07,0,0,107.7,Mailed Check,No,No,No,2,0
CR-2196,25,Month-to-Month,75.04,1879.16,0,16,12.0,Electronic Check,No,No,No,2,1
CR-2197,43,Two-Year,38.08,1661.37,0,0,284.7,Electronic Check,No,No,Yes,1,0
CR-2198,37,One-Year,41.72,1536.77,2,7,141.5,Mailed Check,No,Yes,No,1,0
CR-2199,9,Month-to-Month,41.66,365.59,1,11,333.4,Credit Card,Yes,No,No,1,0
CR-2200,17,Month-to-Month,71.96,1223.94,1,12,224.2,Credit Card,Yes,Yes,No,2,0
CR-2201,57,Two-Year,62.33,3588.32,2,0,195.8,Electronic Check,Yes,Yes,No,1,0
CR-2202,67,One-Year,62.6,4141.78,4,5,113.1,Credit Card,Yes,No,No,2,0
CR-2203,18,One-Year,41.43,718.46,2,9,76.3,Bank Transfer,No,Yes,Yes,1,0
CR-2204,9,Month-to-Month,31.77,354.2,0,0,201.8,Credit Card,Yes,No,No,1,0
CR-2205,4,Month-to-Month,46.56,194.5,1,1,154.3,Mailed Check,Yes,Yes,No,2,0
CR-2206,35,Two-Year,25.26,871.89,1,11,52.9,Electronic Check,Yes,No,Yes,1,0
CR-2207,5,Month-to-Month,35.04,199.05,4,8,38.7,Bank Transfer,Yes,No,Yes,1,1
CR-2208,22,Month-to-Month,40.09,858.43,0,1,83.3,Credit Card,Yes,Yes,Yes,2,0
CR-2209,3,Two-Year,71.79,152.29,1,8,305.7,Bank Transfer,Yes,No,Yes,2,0
CR-2210,7,Month-to-Month,83.23,593.25,1,26,337.1,Electronic Check,Yes,Yes,No,3,1
CR-2211,61,One-Year,40.48,2447.36,2,0,176.4,Electronic Check,Yes,No,Yes,1,0
CR-2212,27,Month-to-Month,90.09,2435.47,1,11,171.9,Bank Transfer,Yes,Yes,No,3,0
CR-2213,22,One-Year,68.29,1512.26,5,0,133.1,Electronic Check,No,Yes,No,3,0
CR-2214,4,Month-to-Month,70.8,287.46,2,0,85.2,Electronic Check,No,No,No,3,0
CR-2215,14,One-Year,41.66,531.97,0,1,270.0,Electronic Check,Yes,Yes,Yes,2,0
CR-2216,23,One-Year,86.74,1995.81,1,6,309.9,Electronic Check,Yes,No,No,3,0
CR-2217,35,Month-to-Month,34.9,1234.84,2,17,88.5,Electronic Check,Yes,Yes,No,1,0
CR-2218,18,One-Year,43.16,734.88,1,3,153.4,Electronic Check,No,No,Yes,1,0
CR-2219,29,Month-to-Month,53.03,1492.29,1,10,124.0,Mailed Check,Yes,Yes,Yes,1,0
CR-2220,52,One-Year,110.71,5724.85,1,5,126.4,Electronic Check,Yes,Yes,No,4,0
CR-2221,16,One-Year,60.71,993.76,0,2,254.9,Credit Card,No,Yes,No,2,0
CR-2222,7,Month-to-Month,100.84,645.93,0,7,55.0,Credit Card,No,Yes,No,4,0
CR-2223,24,One-Year,33.96,839.93,0,17,197.3,Bank Transfer,No,No,No,1,0
CR-2224,21,One-Year,113.83,2402.19,3,19,218.3,Electronic Check,No,No,No,4,0
CR-2225,16,One-Year,95.34,1517.71,0,20,148.6,Credit Card,No,No,No,4,0
CR-2226,12,Month-to-Month,97.8,1129.18,1,4,231.4,Bank Transfer,No,Yes,No,4,0
CR-2227,13,Month-to-Month,56.93,716.2,2,17,171.8,Electronic Check,Yes,Yes,Yes,2,1
CR-2228,48,Two-Year,90.99,4390.98,1,2,257.4,Bank Transfer,No,No,Yes,3,0
CR-2229,10,One-Year,99.0,1027.7,1,14,38.2,Electronic Check,No,No,No,4,1
CR-2230,47,Two-Year,68.61,3193.73,1,32,132.1,Electronic Check,Yes,No,Yes,2,0
CR-2231,47,Two-Year,64.54,3067.64,1,0,154.3,Bank Transfer,Yes,Yes,No,2,0
CR-2232,21,Month-to-Month,76.8,1633.38,1,6,12.0,Electronic Check,No,No,Yes,3,0
CR-2233,9,Month-to-Month,70.29,632.4,2,11,73.1,Credit Card,Yes,Yes,No,2,0
CR-2234,14,One-Year,82.45,1132.16,2,13,94.9,Mailed Check,No,No,No,3,0
CR-2235,61,One-Year,33.39,2019.35,1,2,235.9,Electronic Check,Yes,No,No,1,0
CR-2236,6,Month-to-Month,51.11,361.35,1,39,103.5,Electronic Check,No,No,No,2,1
CR-2237,33,Two-Year,44.49,1473.52,2,10,94.6,Credit Card,Yes,Yes,No,1,0
CR-2238,53,One-Year,52.07,2799.61,1,1,225.4,Bank Transfer,Yes,No,No,1,0
CR-2239,5,Month-to-Month,59.39,304.2,2,0,30.6,Bank Transfer,No,No,Yes,1,1
CR-2240,49,Month-to-Month,61.23,2986.69,1,16,12.0,Credit Card,Yes,Yes,No,3,0
CR-2241,9,One-Year,43.26,406.86,3,0,131.1,Mailed Check,No,No,No,1,0
CR-2242,35,One-Year,83.9,3001.24,2,1,44.2,Bank Transfer,Yes,No,Yes,3,0
CR-2243,62,Two-Year,81.96,5062.2,1,9,47.2,Electronic Check,No,Yes,No,3,0
CR-2244,34,Two-Year,71.09,2444.48,2,10,205.9,Bank Transfer,Yes,Yes,No,2,0
CR-2245,11,Month-to-Month,49.56,550.88,4,12,230.1,Bank Transfer,Yes,Yes,No,1,1
CR-2246,7,Month-to-Month,33.14,188.49,0,5,223.1,Bank Transfer,No,No,Yes,1,0
CR-2247,63,Month-to-Month,50.85,3159.39,3,16,248.7,Electronic Check,Yes,No,No,2,0
CR-2248,53,One-Year,46.12,2430.8,1,40,259.3,Bank Transfer,No,No,Yes,1,1
CR-2249,13,One-Year,70.91,932.25,3,3,12.0,Bank Transfer,No,Yes,No,2,1
CR-2250,35,One-Year,98.43,3471.4,0,13,196.0,Electronic Check,Yes,No,No,4,0
CR-2251,57,One-Year,27.22,1504.41,0,29,117.6,Mailed Check,Yes,Yes,No,1,0
CR-2252,18,Month-to-Month,50.53,929.12,1,12,100.2,Mailed Check,Yes,No,Yes,2,0
CR-2253,6,Month-to-Month,103.92,619.97,4,12,204.8,Credit Card,Yes,No,Yes,4,1
CR-2254,41,Month-to-Month,75.51,3096.01,2,2,21.6,Bank Transfer,Yes,No,No,3,1
CR-2255,20,Month-to-Month,80.18,1621.26,3,8,19.9,Electronic Check,Yes,Yes,No,3,1
CR-2256,39,One-Year,89.65,3548.73,2,9,210.7,Credit Card,No,Yes,Yes,3,0
CR-2257,9,Month-to-Month,48.98,449.93,4,13,199.0,Bank Transfer,Yes,No,Yes,2,0
CR-2258,10,One-Year,74.86,707.9,5,60,170.9,Bank Transfer,Yes,No,No,3,1
CR-2259,58,One-Year,91.77,5317.05,2,0,89.6,Electronic Check,Yes,No,No,4,0
CR-2260,14,Month-to-Month,64.55,929.26,1,0,219.5,Bank Transfer,Yes,Yes,No,2,0
CR-2261,39,Two-Year,68.73,2707.02,2,0,214.4,Mailed Check,No,No,Yes,2,0
CR-2262,23,Two-Year,46.2,1082.57,2,14,166.8,Electronic Check,Yes,No,No,2,0
CR-2263,11,Month-to-Month,60.94,655.04,1,1,65.8,Electronic Check,No,No,No,2,1
CR-2264,2,Month-to-Month,51.69,62.35,3,10,126.0,Bank Transfer,No,No,No,1,1
CR-2265,7,Month-to-Month,42.45,314.84,2,4,227.0,Credit Card,Yes,Yes,Yes,2,0
CR-2266,10,Month-to-Month,60.36,567.17,3,6,266.2,Electronic Check,No,No,No,2,1
CR-2267,15,One-Year,48.84,753.39,0,2,133.9,Credit Card,No,Yes,Yes,2,0
CR-2268,18,One-Year,36.58,679.24,1,22,140.0,Electronic Check,No,Yes,No,1,0
CR-2269,24,Two-Year,53.95,1280.77,1,9,147.1,Credit Card,Yes,Yes,No,3,0
CR-2270,43,Two-Year,56.93,2444.62,1,31,182.0,Electronic Check,Yes,Yes,No,1,0
CR-2271,8,Month-to-Month,39.44,321.48,1,9,113.5,Electronic Check,Yes,No,No,1,1
CR-2272,13,One-Year,52.93,669.65,0,1,12.0,Credit Card,Yes,No,No,2,0
CR-2273,6,Month-to-Month,64.28,344.23,1,2,255.4,Credit Card,Yes,No,No,2,0
CR-2274,35,Two-Year,32.58,1139.12,3,49,303.6,Mailed Check,No,No,No,1,0
CR-2275,65,One-Year,49.63,3227.9,4,14,111.0,Electronic Check,Yes,No,No,2,0
CR-2276,25,Month-to-Month,94.1,2393.33,1,0,74.7,Bank Transfer,Yes,No,No,3,0
CR-2277,4,Month-to-Month,79.09,292.9,0,13,149.0,Electronic Check,Yes,No,No,2,0
CR-2278,44,One-Year,55.08,2455.57,1,5,145.0,Electronic Check,Yes,Yes,No,2,0
CR-2279,66,Two-Year,53.67,3507.81,0,4,239.6,Electronic Check,Yes,Yes,Yes,1,0
CR-2280,23,One-Year,64.56,1444.54,1,1,164.4,Electronic Check,No,No,No,2,0
CR-2281,50,One-Year,64.86,3233.97,2,20,96.6,Mailed Check,No,No,Yes,3,0
CR-2282,49,Two-Year,51.72,2506.05,3,0,54.5,Electronic Check,Yes,Yes,No,2,0
CR-2283,49,One-Year,94.51,4590.23,2,3,229.3,Bank Transfer,Yes,Yes,No,3,0
CR-2284,72,One-Year,46.73,3422.89,0,4,208.0,Bank Transfer,No,No,Yes,2,0
CR-2285,1,Month-to-Month,101.81,101.81,0,1,244.8,Electronic Check,Yes,No,Yes,3,0
CR-2286,32,One-Year,73.29,2414.62,1,7,82.5,Mailed Check,Yes,No,No,3,0
CR-2287,4,One-Year,94.81,349.4,1,0,307.1,Electronic Check,Yes,No,No,3,0
CR-2288,2,Month-to-Month,93.94,136.62,4,3,20.5,Mailed Check,Yes,No,No,4,1
CR-2289,17,One-Year,69.0,1211.74,1,29,216.8,Mailed Check,No,Yes,Yes,2,0
CR-2290,9,Month-to-Month,110.95,976.75,2,4,12.0,Mailed Check,No,No,Yes,4,0
CR-2291,37,Two-Year,74.9,2775.47,0,4,96.8,Credit Card,Yes,No,No,2,0
CR-2292,10,Month-to-Month,73.16,690.93,3,7,284.9,Electronic Check,Yes,Yes,No,3,0
CR-2293,12,One-Year,34.43,412.02,1,9,226.5,Electronic Check,Yes,No,No,1,0
CR-2294,5,Month-to-Month,60.19,259.8,1,18,116.3,Bank Transfer,Yes,Yes,No,2,1
CR-2295,14,Month-to-Month,66.0,921.78,2,2,118.5,Electronic Check,No,Yes,No,3,0
CR-2296,25,One-Year,45.39,1120.53,3,22,168.0,Credit Card,Yes,No,No,1,0
CR-2297,60,Two-Year,52.79,3174.31,0,15,201.1,Credit Card,Yes,No,No,2,0
CR-2298,61,Two-Year,89.83,5498.4,3,14,260.1,Electronic Check,Yes,No,No,3,0
CR-2299,2,One-Year,37.3,81.83,4,0,123.5,Electronic Check,Yes,Yes,Yes,1,1
CR-2300,7,Month-to-Month,43.58,318.59,5,0,31.1,Electronic Check,Yes,No,No,2,1
CR-2301,63,One-Year,75.01,4722.36,0,9,172.6,Bank Transfer,Yes,Yes,No,2,0
CR-2302,54,Month-to-Month,62.83,3379.76,0,21,123.4,Electronic Check,No,Yes,Yes,2,0
CR-2303,14,One-Year,43.29,620.16,0,9,55.9,Credit Card,Yes,Yes,No,1,0
CR-2304,17,Month-to-Month,53.94,913.64,0,2,183.8,Credit Card,No,No,No,1,0
CR-2305,18,Two-Year,51.72,928.76,1,1,143.0,Electronic Check,No,Yes,No,1,0
CR-2306,3,One-Year,35.38,118.07,1,13,184.5,Bank Transfer,No,Yes,Yes,1,0
CR-2307,51,Two-Year,38.5,1932.5,0,14,88.4,Bank Transfer,Yes,Yes,Yes,1,0
CR-2308,13,One-Year,67.87,925.2,0,2,198.9,Bank Transfer,No,No,Yes,3,0
CR-2309,29,One-Year,46.36,1336.96,2,0,54.6,Mailed Check,No,No,No,2,0
CR-2310,38,Two-Year,84.79,3225.75,3,5,93.8,Electronic Check,Yes,No,No,3,0
CR-2311,48,Month-to-Month,46.92,2250.82,3,9,140.6,Bank Transfer,No,No,No,1,0
CR-2312,68,Two-Year,68.61,4685.06,0,13,299.3,Mailed Check,Yes,Yes,No,2,0
CR-2313,35,Month-to-Month,73.82,2593.88,4,18,222.8,Bank Transfer,No,No,Yes,2,0
CR-2314,42,One-Year,86.74,3641.58,2,10,246.2,Bank Transfer,Yes,Yes,No,3,0
CR-2315,29,Month-to-Month,87.63,2584.73,1,1,273.4,Credit Card,No,Yes,No,3,0
CR-2316,5,Month-to-Month,58.22,195.0,0,12,448.2,Credit Card,Yes,No,Yes,3,0
CR-2317,27,Month-to-Month,39.93,1115.39,2,45,163.3,Electronic Check,Yes,No,No,1,0
CR-2318,23,One-Year,88.65,2066.56,1,25,273.6,Bank Transfer,Yes,Yes,Yes,3,0
CR-2319,6,Month-to-Month,49.32,240.85,2,22,241.0,Electronic Check,Yes,No,No,2,0
CR-2320,32,Month-to-Month,79.92,2585.32,3,3,239.7,Bank Transfer,No,No,No,3,0
CR-2321,30,One-Year,66.19,2017.45,2,15,301.9,Bank Transfer,Yes,No,No,2,0
CR-2322,32,Month-to-Month,65.43,2110.61,4,20,126.5,Credit Card,Yes,Yes,Yes,2,1
CR-2323,27,One-Year,46.69,1213.86,2,12,120.1,Credit Card,No,Yes,Yes,1,0
CR-2324,72,Two-Year,66.99,4843.76,0,3,185.6,Electronic Check,Yes,No,No,2,0
CR-2325,7,Month-to-Month,44.81,343.89,2,33,145.4,Electronic Check,Yes,No,Yes,1,0
CR-2326,58,Two-Year,28.37,1628.29,0,6,185.5,Electronic Check,Yes,No,No,1,0
CR-2327,4,Month-to-Month,48.07,205.51,3,1,285.0,Electronic Check,No,No,Yes,1,1
CR-2328,5,One-Year,99.85,488.65,0,1,121.7,Credit Card,No,No,No,4,0
CR-2329,2,Month-to-Month,46.5,119.56,1,11,135.6,Bank Transfer,No,No,No,2,0
CR-2330,2,Month-to-Month,92.8,176.19,0,6,173.9,Electronic Check,No,Yes,No,3,1
CR-2331,59,Two-Year,102.34,6020.66,2,1,141.7,Mailed Check,Yes,No,Yes,4,0
CR-2332,29,Month-to-Month,83.2,2411.62,0,14,12.0,Bank Transfer,No,No,No,4,0
CR-2333,29,One-Year,70.83,2013.82,1,17,113.6,Electronic Check,Yes,No,No,3,0
CR-2334,27,One-Year,73.36,1976.56,0,14,215.0,Electronic Check,Yes,No,No,3,0
CR-2335,1,Month-to-Month,37.35,48.21,1,2,275.0,Bank Transfer,Yes,Yes,No,1,0
CR-2336,16,Month-to-Month,45.93,760.98,3,12,67.6,Electronic Check,Yes,Yes,No,1,0
CR-2337,33,Month-to-Month,51.24,1698.39,2,0,67.3,Credit Card,No,No,No,2,0
CR-2338,13,Two-Year,72.28,896.66,0,4,162.4,Bank Transfer,Yes,No,Yes,2,0
CR-2339,42,Two-Year,53.46,2285.89,1,5,12.0,Mailed Check,No,Yes,No,1,0
CR-2340,28,Month-to-Month,67.19,1924.4,2,19,124.4,Electronic Check,Yes,No,No,2,1
CR-2341,4,Month-to-Month,61.44,249.14,1,5,21.1,Credit Card,Yes,No,No,2,0
CR-2342,66,Two-Year,88.37,5809.86,1,0,269.5,Mailed Check,Yes,Yes,Yes,3,0
CR-2343,70,Two-Year,58.24,4060.85,1,4,98.5,Electronic Check,Yes,No,Yes,2,0
CR-2344,15,Month-to-Month,53.76,800.29,0,7,292.2,Electronic Check,No,Yes,No,2,0
CR-2345,11,Month-to-Month,72.9,810.26,1,32,249.1,Bank Transfer,No,Yes,No,2,1
CR-2346,4,One-Year,64.18,247.59,0,31,108.3,Mailed Check,Yes,Yes,Yes,2,0
CR-2347,39,Month-to-Month,90.16,3490.49,0,2,74.2,Bank Transfer,Yes,No,Yes,4,0
CR-2348,9,Month-to-Month,38.82,380.07,2,2,144.5,Credit Card,Yes,No,No,1,0
CR-2349,2,Two-Year,53.64,115.0,1,1,151.6,Credit Card,Yes,No,Yes,2,0
CR-2350,38,Two-Year,81.22,3054.79,2,17,187.7,Electronic Check,No,Yes,Yes,2,0
CR-2351,20,Month-to-Month,61.04,1229.54,2,0,97.9,Bank Transfer,Yes,Yes,No,2,0
CR-2352,64,Month-to-Month,44.58,2857.98,1,1,219.7,Electronic Check,Yes,No,No,1,0
CR-2353,8,Month-to-Month,50.21,380.14,2,8,181.2,Electronic Check,No,Yes,No,1,1
CR-2354,14,Month-to-Month,30.85,467.75,0,3,132.8,Credit Card,Yes,No,No,1,0
CR-2355,62,Two-Year,71.97,4466.19,0,1,103.0,Credit Card,No,Yes,Yes,2,0
CR-2356,27,One-Year,72.92,1962.34,5,4,145.2,Mailed Check,No,Yes,No,3,0
CR-2357,10,Month-to-Month,79.3,790.5,0,3,94.6,Electronic Check,Yes,Yes,Yes,2,0
CR-2358,69,Two-Year,39.87,2764.35,0,7,164.7,Bank Transfer,Yes,No,Yes,1,0
CR-2359,8,Month-to-Month,71.38,568.87,1,42,166.8,Credit Card,No,Yes,Yes,2,0
CR-2360,1,Month-to-Month,18.5,18.5,0,1,180.9,Electronic Check,Yes,Yes,No,1,0
CR-2361,9,Month-to-Month,85.25,799.23,0,5,301.3,Electronic Check,Yes,No,No,4,0
CR-2362,41,Two-Year,58.06,2337.91,0,29,149.4,Bank Transfer,Yes,No,No,2,0
CR-2363,31,One-Year,76.69,2339.84,1,23,240.4,Bank Transfer,No,No,Yes,4,0
CR-2364,63,Month-to-Month,67.01,4244.94,2,5,178.4,Mailed Check,Yes,Yes,No,2,0
CR-2365,36,Two-Year,82.13,3029.16,0,13,140.9,Bank Transfer,Yes,Yes,No,3,0
CR-2366,17,One-Year,33.09,588.82,1,1,150.5,Credit Card,Yes,No,Yes,1,0
CR-2367,51,Two-Year,42.84,2240.77,1,13,155.3,Mailed Check,Yes,Yes,No,1,0
CR-2368,1,Month-to-Month,51.06,51.06,2,39,182.4,Electronic Check,Yes,Yes,No,1,1
CR-2369,1,Month-to-Month,39.97,39.97,1,8,83.3,Credit Card,Yes,Yes,No,2,1
CR-2370,45,Two-Year,48.27,2185.85,1,7,42.8,Electronic Check,Yes,No,Yes,2,0
CR-2371,21,One-Year,57.65,1239.26,3,2,212.3,Electronic Check,No,Yes,No,2,0
CR-2372,3,Month-to-Month,79.24,198.37,1,11,231.8,Credit Card,No,No,Yes,3,0
CR-2373,16,Month-to-Month,42.41,672.16,0,9,219.7,Electronic Check,Yes,No,No,1,1
CR-2374,16,Month-to-Month,69.89,1117.43,0,11,172.4,Electronic Check,No,No,No,2,0
CR-2375,6,Month-to-Month,83.77,482.25,0,0,221.4,Electronic Check,Yes,No,No,3,1
CR-2376,10,One-Year,67.97,662.83,2,8,217.1,Electronic Check,No,No,Yes,2,0
CR-2377,52,One-Year,65.1,3410.49,5,9,223.0,Bank Transfer,Yes,No,No,3,0
CR-2378,18,One-Year,62.45,1138.19,4,2,91.2,Bank Transfer,Yes,Yes,No,2,0
CR-2379,37,Two-Year,57.93,2167.36,1,2,72.2,Bank Transfer,Yes,No,Yes,2,0
CR-2380,57,One-Year,57.62,3294.45,0,3,128.9,Mailed Check,Yes,No,Yes,1,0
CR-2381,4,Month-to-Month,98.74,368.76,3,13,158.6,Electronic Check,No,Yes,Yes,4,0
CR-2382,46,Two-Year,72.31,3338.95,3,10,140.6,Electronic Check,Yes,No,Yes,3,0
CR-2383,5,One-Year,105.53,499.09,2,20,12.0,Electronic Check,Yes,No,Yes,4,0
CR-2384,20,One-Year,66.63,1323.25,0,3,297.7,Credit Card,No,No,Yes,2,0
CR-2385,2,Month-to-Month,70.78,110.47,1,26,138.1,Bank Transfer,No,No,No,3,1
CR-2386,9,Month-to-Month,57.52,499.35,1,14,173.8,Mailed Check,Yes,Yes,No,2,0
CR-2387,67,Two-Year,57.69,3867.94,2,5,259.6,Credit Card,Yes,Yes,No,2,0
CR-2388,70,Month-to-Month,91.27,6375.18,4,1,12.0,Electronic Check,No,No,Yes,3,0
CR-2389,2,One-Year,45.03,63.57,1,3,119.1,Electronic Check,Yes,No,No,1,0
CR-2390,33,Month-to-Month,50.27,1693.04,1,34,129.0,Bank Transfer,Yes,Yes,No,1,1
CR-2391,12,Two-Year,56.07,669.25,1,4,133.1,Credit Card,No,Yes,No,2,0
CR-2392,32,One-Year,82.35,2619.36,2,4,146.1,Electronic Check,Yes,Yes,No,3,0
CR-2393,50,Two-Year,74.03,3669.03,2,2,275.8,Bank Transfer,No,No,No,2,0
CR-2394,53,One-Year,57.39,2985.51,3,18,213.9,Credit Card,Yes,Yes,Yes,2,1
CR-2395,26,One-Year,98.15,2545.24,0,3,236.6,Credit Card,No,Yes,Yes,4,0
CR-2396,5,Month-to-Month,47.37,195.5,0,4,163.8,Credit Card,Yes,No,Yes,2,0
CR-2397,3,One-Year,35.34,127.38,3,5,48.1,Credit Card,Yes,Yes,Yes,1,0
CR-2398,5,Month-to-Month,57.66,289.18,0,6,12.0,Electronic Check,No,Yes,No,2,0
CR-2399,5,Two-Year,68.39,388.7,2,5,37.6,Electronic Check,Yes,No,No,3,0
